year,agegrp,sex,dimd,scenario,mrtl_rate_50.0%,mrtl_rate_2.5%,mrtl_rate_97.5%,mrtl_rate_10.0%,mrtl_rate_90.0%
2013,35-39,men,1 most deprived,sc0,0.00190662100954583,0,0.00608583489681051,0,0.00400433700500234
2013,35-39,men,1 most deprived,sc1,0.00189394618753654,0,0.00608583489681051,0,0.00404788627010849
2013,35-39,men,2,sc0,0.00177304964539007,0,0.00542138884173968,0,0.00349624886210252
2013,35-39,men,2,sc1,0.00177148057490742,0,0.00538056309525721,0,0.00359777043230281
2013,35-39,men,3,sc0,0,0,0.00384263006843771,0,0.0035952342092378
2013,35-39,men,3,sc1,0,0,0.00463414013603133,0,0.00357335214157476
2013,35-39,men,4,sc0,0,0,0.00383915414087828,0,0.00200522011765466
2013,35-39,men,4,sc1,0,0,0.00383915414087828,0,0.00200522011765466
2013,35-39,men,5,sc0,0,0,0.00395546875,0,0.00209337150407399
2013,35-39,men,5,sc1,0,0,0.00411052631578947,0,0.00209426167877078
2013,35-39,men,6,sc0,0,0,0.00378571428571429,0,0.00207987013832525
2013,35-39,men,6,sc1,0,0,0.00378571428571429,0,0.00207987013832525
2013,35-39,men,7,sc0,0,0,0.0042836508700736,0,0.00227842439749951
2013,35-39,men,7,sc1,0,0,0.0042472626297687,0,0.00228415231871308
2013,35-39,men,8,sc0,0,0,0.00330035239902411,0,0.00220410834464772
2013,35-39,men,8,sc1,0,0,0.00330035239902411,0,0.00220410834464772
2013,35-39,men,9,sc0,0,0,0.00244811124948111,0,0.00219975146804415
2013,35-39,men,9,sc1,0,0,0.00244811124948111,0,0.00219975146804415
2013,35-39,men,10 least deprived,sc0,0,0,0.00455826262940764,0,0.00226470294190385
2013,35-39,men,10 least deprived,sc1,0,0,0.00355474181363745,0,0.00226308419028509
2013,35-39,women,1 most deprived,sc0,0,0,0.00416760707651174,0,0.0039193302891933
2013,35-39,women,1 most deprived,sc1,0,0,0.00414123315386989,0,0.00385292789402379
2013,35-39,women,2,sc0,0,0,0.00386847195357834,0,0.0037390178165144
2013,35-39,women,2,sc1,0,0,0.00405739732805542,0,0.00374042583093247
2013,35-39,women,3,sc0,0,0,0.00548498034811903,0,0.00384431546602936
2013,35-39,women,3,sc1,0,0,0.00548498034811903,0,0.00384431546602936
2013,35-39,women,4,sc0,0,0,0.00391067538126362,0,0.0019466151963092
2013,35-39,women,4,sc1,0,0,0.00391067538126362,0,0.0019466151963092
2013,35-39,women,5,sc0,0,0,0.00492068831214813,0,0.0021322849213691
2013,35-39,women,5,sc1,0,0,0.00493406985032073,0,0.00216410880962122
2013,35-39,women,6,sc0,0,0,0.00434885347549103,0,0.0020903308954967
2013,35-39,women,6,sc1,0,0,0.00434885347549103,0,0.0020903308954967
2013,35-39,women,7,sc0,0,0,0.00222108608879909,0,0.00211461282115598
2013,35-39,women,7,sc1,0,0,0.00222108608879909,0,0.00210217279300727
2013,35-39,women,8,sc0,0,0,0.00404996168456769,0,0.00211999927722164
2013,35-39,women,8,sc1,0,0,0.00403470045652077,0,0.0020907788117901
2013,35-39,women,9,sc0,0,0,0.00393572417634272,0,0.00212994738046214
2013,35-39,women,9,sc1,0,0,0.00315782503059862,0,0.00212994738046214
2013,35-39,women,10 least deprived,sc0,0,0,0.00218617417727325,0,0.00210970464135021
2013,35-39,women,10 least deprived,sc1,0,0,0.00218617417727325,0,0.00210970464135021
2013,40-44,men,1 most deprived,sc0,0.00196081446850394,0,0.00766257556328998,0,0.00562436159346272
2013,40-44,men,1 most deprived,sc1,0.00194174757281553,0,0.00853773584905659,0,0.00561491079014444
2013,40-44,men,2,sc0,0.00178571428571429,0,0.00561866104485909,0,0.00388425068943372
2013,40-44,men,2,sc1,0.00178094531245044,0,0.00621194595212975,0,0.00388425068943372
2013,40-44,men,3,sc0,0.00171673946231425,0,0.00554218819276287,0,0.00365164400991094
2013,40-44,men,3,sc1,0.00171821305841924,0,0.00554218819276287,0,0.00367312266394835
2013,40-44,men,4,sc0,0.00170504099075528,0,0.00550989948731786,0,0.0035778175313059
2013,40-44,men,4,sc1,0.0017108652382625,0,0.00550989948731786,0,0.00357910220546436
2013,40-44,men,5,sc0,0.00176991704884345,0,0.00543642002658396,0,0.00370508054522924
2013,40-44,men,5,sc1,0.00175747467259699,0,0.00543642002658396,0,0.00370508054522924
2013,40-44,men,6,sc0,0,0,0.00364934668295533,0,0.00187021291546624
2013,40-44,men,6,sc1,0,0,0.00364934668295533,0,0.00185667470046642
2013,40-44,men,7,sc0,0,0,0.00462590299277605,0,0.00355751844206551
2013,40-44,men,7,sc1,0,0,0.00462590299277605,0,0.00355751844206551
2013,40-44,men,8,sc0,0.00167654135000225,0,0.00364647733769428,0,0.00343290170252728
2013,40-44,men,8,sc1,0.000831946755407654,0,0.00367802108678021,0,0.0034578484297715
2013,40-44,men,9,sc0,0,0,0.00370121245729699,0,0.00335969280204191
2013,40-44,men,9,sc1,0,0,0.0037967470321342,0,0.00335969280204191
2013,40-44,men,10 least deprived,sc0,0,0,0.0037350048821314,0,0.00189575004345559
2013,40-44,men,10 least deprived,sc1,0,0,0.0037350048821314,0,0.00188430919363123
2013,40-44,women,1 most deprived,sc0,0.00185360792155408,0,0.00600765950283374,0,0.005516740829173
2013,40-44,women,1 most deprived,sc1,0.00184331953816776,0,0.00586211559117259,0,0.00544277493606138
2013,40-44,women,2,sc0,0.00177462428983536,0,0.00533098414296501,0,0.00364837429168813
2013,40-44,women,2,sc1,0.00176367391628926,0,0.005186532600251,0,0.00367243806067595
2013,40-44,women,3,sc0,0.00173913043478261,0,0.00374464375735171,0,0.00359777043230281
2013,40-44,women,3,sc1,0.00172565765572609,0,0.0036936178049396,0,0.00356826837994845
2013,40-44,women,4,sc0,0.00161944275433775,0,0.00382531441942088,0,0.00351062842290912
2013,40-44,women,4,sc1,0.000807754442649435,0,0.00378191200434546,0,0.00347046124844173
2013,40-44,women,5,sc0,0,0,0.00366647430649685,0,0.0019047619047619
2013,40-44,women,5,sc1,0,0,0.00372110651907541,0,0.00190846047156727
2013,40-44,women,6,sc0,0,0,0.00427704930671695,0,0.00343642611683849
2013,40-44,women,6,sc1,0,0,0.00371131465628517,0,0.00343642611683849
2013,40-44,women,7,sc0,0,0,0.00455366679544575,0,0.00211644485732174
2013,40-44,women,7,sc1,0,0,0.00360429970683817,0,0.00211644485732174
2013,40-44,women,8,sc0,0,0,0.00352215489050416,0,0.00196380954598914
2013,40-44,women,8,sc1,0,0,0.00352215489050416,0,0.00196380954598914
2013,40-44,women,9,sc0,0,0,0.00342187682941108,0,0.00203622986800211
2013,40-44,women,9,sc1,0,0,0.00335511707001715,0,0.0018264777048047
2013,40-44,women,10 least deprived,sc0,0,0,0.00255679157594061,0,0.00168719810215223
2013,40-44,women,10 least deprived,sc1,0,0,0.00180234143680848,0,0.00167365078648897
2013,45-49,men,1 most deprived,sc0,0.00378083993253095,0,0.0115402032250939,0,0.00777924589724441
2013,45-49,men,1 most deprived,sc1,0.00375587185600023,0,0.0115402032250939,0,0.00777924589724441
2013,45-49,men,2,sc0,0.00201826417061766,0,0.00764792186747252,0,0.00591019872515936
2013,45-49,men,2,sc1,0.002068891741549,0,0.00764792186747252,0,0.00580290639345758
2013,45-49,men,3,sc0,0.00187623204731062,0,0.00816844103325905,0,0.00543576895762645
2013,45-49,men,3,sc1,0.00187623204731062,0,0.00816844103325905,0,0.00551404930730945
2013,45-49,men,4,sc0,0.00173611634390777,0,0.0072339593114241,0,0.00520847661228944
2013,45-49,men,4,sc1,0.00175901631228496,0,0.00725172074729597,0,0.00520847661228944
2013,45-49,men,5,sc0,0.00174672622316601,0,0.00541621050985299,0,0.00375636964605427
2013,45-49,men,5,sc1,0.00174978261668279,0,0.00541621050985299,0,0.00474115078746297
2013,45-49,men,6,sc0,0.00165975218040473,0,0.00513792618134478,0,0.00356569900687548
2013,45-49,men,6,sc1,0.00165837479270315,0,0.00503919845909505,0,0.00352362401358506
2013,45-49,men,7,sc0,0.00167927177977429,0,0.00505298871066945,0,0.00350385812206255
2013,45-49,men,7,sc1,0.00166114790286976,0,0.00505298871066945,0,0.00351493848857645
2013,45-49,men,8,sc0,0.00164880573724588,0,0.00597641609504278,0,0.00351555731577514
2013,45-49,men,8,sc1,0.00165016501650165,0,0.00597641609504278,0,0.00349834699571079
2013,45-49,men,9,sc0,0.00162734899684329,0,0.00550757575757576,0,0.00483870967741936
2013,45-49,men,9,sc1,0.00160650965454236,0,0.00550757575757576,0,0.00474254604660629
2013,45-49,men,10 least deprived,sc0,0,0,0.00343815600282256,0,0.00328194549994572
2013,45-49,men,10 least deprived,sc1,0,0,0.0049023018843779,0,0.00331291115249419
2013,45-49,women,1 most deprived,sc0,0.00211212318562596,0,0.00907526350461133,0,0.00605330448465775
2013,45-49,women,1 most deprived,sc1,0.00214834916327454,0,0.00834711720226842,0,0.00602409638554217
2013,45-49,women,2,sc0,0.00183656122882642,0,0.00560162508224629,0,0.00501426927762487
2013,45-49,women,2,sc1,0.00183656122882642,0,0.00560162508224629,0,0.00513173573414537
2013,45-49,women,3,sc0,0.00183486856280974,0,0.0069204152249135,0,0.00519211361014994
2013,45-49,women,3,sc1,0.00182815356489945,0,0.00708239489489489,0,0.00515024898063352
2013,45-49,women,4,sc0,0.00179213771839671,0,0.00736418361197446,0,0.00519930675909879
2013,45-49,women,4,sc1,0.00178253685815963,0,0.00711280518436652,0,0.00519930675909879
2013,45-49,women,5,sc0,0.00165562913907285,0,0.00529641343637043,0,0.00352921310368119
2013,45-49,women,5,sc1,0.00164214681709343,0,0.00529641343637043,0,0.00352921310368119
2013,45-49,women,6,sc0,0.00163934426229508,0,0.00500877926421405,0,0.0035298429614593
2013,45-49,women,6,sc1,0.00163934426229508,0,0.0052136586158932,0,0.00354672914855826
2013,45-49,women,7,sc0,0.00159237283837923,0,0.00511809537635189,0,0.00338067659496231
2013,45-49,women,7,sc1,0.00159744408945687,0,0.00506376338747429,0,0.00335797206602576
2013,45-49,women,8,sc0,0.00161812721412431,0,0.00622363481558884,0,0.00476831875657635
2013,45-49,women,8,sc1,0.00161812721412431,0,0.00622363481558884,0,0.00476831875657635
2013,45-49,women,9,sc0,0.00148367952522255,0,0.00488034316676701,0,0.00330688157011088
2013,45-49,women,9,sc1,0.00152556100149414,0,0.00497121182168627,0,0.00332405767771313
2013,45-49,women,10 least deprived,sc0,0.000680272108843537,0,0.00432039587987093,0,0.00306842850401133
2013,45-49,women,10 least deprived,sc1,0.00143782120987848,0,0.00432039587987093,0,0.00304506953884764
2013,50-54,men,1 most deprived,sc0,0.00442972774098602,0,0.0128435517970402,0.00200762971726586,0.00900607222754874
2013,50-54,men,1 most deprived,sc1,0.00442972774098602,0,0.0119735948378332,0.00201531934188366,0.00891067451479478
2013,50-54,men,2,sc0,0.00396825396825397,0,0.0101942100669188,0,0.00639932792446455
2013,50-54,men,2,sc1,0.00398013496815892,0,0.00885906695295725,0,0.0064130075932651
2013,50-54,men,3,sc0,0.00384985919668001,0,0.00947848778678534,0,0.0068197349347691
2013,50-54,men,3,sc1,0.00387990727360308,0,0.00854040804424884,0,0.00641430225825131
2013,50-54,men,4,sc0,0.00205762188022608,0,0.00804061315685276,0,0.00743517891776061
2013,50-54,men,4,sc1,0.00214932126696833,0,0.00960981218716317,0,0.00612474755320802
2013,50-54,men,5,sc0,0.00197824130239111,0,0.00765467310223782,0,0.00563818512524526
2013,50-54,men,5,sc1,0.00198810300191696,0,0.00769572164033375,0,0.00557212822021185
2013,50-54,men,6,sc0,0.00195122136939571,0,0.00596820980345726,0,0.00553710537105371
2013,50-54,men,6,sc1,0.00195122136939571,0,0.00668012524719841,0,0.00553710537105371
2013,50-54,men,7,sc0,0.00186406404180507,0,0.00752780668776506,0,0.00556689725569173
2013,50-54,men,7,sc1,0.0018348623853211,0,0.00736838897129041,0,0.00556689725569173
2013,50-54,men,8,sc0,0.00179052321107976,0,0.00726745809826413,0,0.00535071855006515
2013,50-54,men,8,sc1,0.00179856696912352,0,0.00674977136267843,0,0.00518148820326679
2013,50-54,men,9,sc0,0.00177624936900555,0,0.00720248627557733,0,0.00529867249463356
2013,50-54,men,9,sc1,0.0018018018018018,0,0.00732469359051637,0,0.00518495156566794
2013,50-54,men,10 least deprived,sc0,0.00173010380622837,0,0.00685208308355435,0,0.00521014808362369
2013,50-54,men,10 least deprived,sc1,0.00173460668207202,0,0.00685208308355435,0,0.00515205117209834
2013,50-54,women,1 most deprived,sc0,0.00230414746543779,0,0.0108137179870081,0,0.00830180129149202
2013,50-54,women,1 most deprived,sc1,0.00231757489822006,0,0.0108137179870081,0,0.00830180129149202
2013,50-54,women,2,sc0,0.00213219616204691,0,0.00852698803245619,0,0.00633314520680481
2013,50-54,women,2,sc1,0.0021208931591637,0,0.00852698803245619,0,0.00633314520680481
2013,50-54,women,3,sc0,0.00206185567010309,0,0.00809319960861056,0,0.0057814627178789
2013,50-54,women,3,sc1,0.00205973441941369,0,0.00809319960861056,0,0.00580059050647286
2013,50-54,women,4,sc0,0.00199401992827095,0,0.00739518308579082,0,0.00571537622682661
2013,50-54,women,4,sc1,0.00199203187250996,0,0.00739518308579082,0,0.00569368186376722
2013,50-54,women,5,sc0,0.00186222322403898,0,0.00669046522339934,0,0.00551382993290429
2013,50-54,women,5,sc1,0.00189933694562088,0,0.00719806153776475,0,0.00550580260860635
2013,50-54,women,6,sc0,0.00183654883971937,0,0.00570005294835914,0,0.00376172607879925
2013,50-54,women,6,sc1,0.00183654883971937,0,0.00570005294835914,0,0.00384689491625908
2013,50-54,women,7,sc0,0.00183318210841147,0,0.00547674232736573,0,0.00526235423898885
2013,50-54,women,7,sc1,0.00184507497744719,0,0.00550033941821701,0,0.00525486219928104
2013,50-54,women,8,sc0,0.00173917777724006,0,0.00618723572938688,0,0.00514668175629078
2013,50-54,women,8,sc1,0.00175592760460025,0,0.00695284853315941,0,0.00514668175629078
2013,50-54,women,9,sc0,0.00175131885658201,0,0.00692671196320306,0,0.00521014808362369
2013,50-54,women,9,sc1,0.00172117039586919,0,0.00687553881219221,0,0.00535906298003072
2013,50-54,women,10 least deprived,sc0,0.00166670833437503,0,0.00624236962967269,0,0.00349347393260084
2013,50-54,women,10 least deprived,sc1,0.00167785707247723,0,0.00560911049872573,0,0.00349347393260084
2013,55-59,men,1 most deprived,sc0,0.00652967362180637,0,0.0154874463689814,0.0024564002505179,0.0121059997566022
2013,55-59,men,1 most deprived,sc1,0.0072996589940324,0,0.0154874463689814,0.00250501565634785,0.0118065249696042
2013,55-59,men,2,sc0,0.00518807617253213,0,0.0147728373241653,0.0020501138952164,0.0122414325409077
2013,55-59,men,2,sc1,0.00512823884443685,0,0.0155240331052045,0.00238710633324004,0.0120902562869934
2013,55-59,men,3,sc0,0.00528402507294328,0,0.0136126303039201,0.00236910804118629,0.0118316152947748
2013,55-59,men,3,sc1,0.00528402507294328,0,0.0143558661424083,0.00236910804118629,0.0118578100674624
2013,55-59,men,4,sc0,0.00475062062739788,0,0.0150707962550983,0,0.0108319627970283
2013,55-59,men,4,sc1,0.00468938977460143,0,0.0148375323757947,0,0.0108319627970283
2013,55-59,men,5,sc0,0.0044005731879708,0,0.0111425423393087,0,0.00870520783564262
2013,55-59,men,5,sc1,0.0044005731879708,0,0.0122578488659998,0,0.00938329430132709
2013,55-59,men,6,sc0,0.00414511778148142,0,0.0104348819000391,0,0.00678125000000001
2013,55-59,men,6,sc1,0.00408163265306122,0,0.00852456785082346,0,0.0078125
2013,55-59,men,7,sc0,0.00401204014454612,0,0.0133669130302723,0,0.00845791662370692
2013,55-59,men,7,sc1,0.00396041156910722,0,0.0125305101293629,0,0.00839344971865532
2013,55-59,men,8,sc0,0.00408590841555233,0,0.0120218633998509,0.00193723623956182,0.00885022435269777
2013,55-59,men,8,sc1,0.00406091789112617,0,0.0112329248988685,0.00165441176470588,0.00885022435269777
2013,55-59,men,9,sc0,0.00389865029182879,0,0.00948497132337321,0,0.0078418225337398
2013,55-59,men,9,sc1,0.00389105058365759,0,0.00973572503156255,0,0.00801925783155849
2013,55-59,men,10 least deprived,sc0,0.00381691900337623,0,0.00914059551312094,0,0.00787556880833683
2013,55-59,men,10 least deprived,sc1,0.00388727286464433,0,0.00960867655418325,0,0.00788026496687914
2013,55-59,women,1 most deprived,sc0,0.00536913719046384,0,0.0145264001349528,0,0.0128668246920175
2013,55-59,women,1 most deprived,sc1,0.00528424638409561,0,0.0152435567010309,0,0.0129266082754455
2013,55-59,women,2,sc0,0.00487807779939203,0,0.0133708668453977,0,0.0100416666666667
2013,55-59,women,2,sc1,0.00471698113207547,0,0.0133708668453977,0,0.00969067704953494
2013,55-59,women,3,sc0,0.00478471637964092,0,0.0119608953491019,0,0.00971670702179177
2013,55-59,women,3,sc1,0.00480192768861834,0,0.0118266910562777,0,0.00920699949879056
2013,55-59,women,4,sc0,0.00429650003691944,0,0.0117824463842609,0,0.00899486501601505
2013,55-59,women,4,sc1,0.0042417863183274,0,0.0113028118755353,0,0.00899486501601505
2013,55-59,women,5,sc0,0.00407338734097405,0,0.00911949685534591,0,0.00798432287111716
2013,55-59,women,5,sc1,0.00408999665439947,0,0.00865643586578386,0,0.00657181309424682
2013,55-59,women,6,sc0,0.00383164261491258,0,0.00855389336401994,0,0.00758446534308603
2013,55-59,women,6,sc1,0.00373135627142832,0,0.00855389336401994,0,0.00799045771635803
2013,55-59,women,7,sc0,0.0021208931591637,0,0.00871912542585618,0,0.006042400590655
2013,55-59,women,7,sc1,0.00362650008219629,0,0.0089715909090909,0,0.00590572106885677
2013,55-59,women,8,sc0,0.00206612452242215,0,0.00839106125606583,0,0.00627053606305003
2013,55-59,women,8,sc1,0.00206185567010309,0,0.00821080184828259,0,0.00611226664833087
2013,55-59,women,9,sc0,0.00206193456227468,0,0.0100721066082512,0,0.00630230442692542
2013,55-59,women,9,sc1,0.00206193456227468,0,0.00971752844429424,0,0.00735701859301946
2013,55-59,women,10 least deprived,sc0,0.0019361102364566,0,0.00694515709461474,0,0.00407347434470195
2013,55-59,women,10 least deprived,sc1,0.00193423597678917,0,0.0062747117327388,0,0.00428999538958046
2013,60-64,men,1 most deprived,sc0,0.0119760479041916,0.00302549665842717,0.025352312942366,0.00570942938081748,0.019449860724234
2013,60-64,men,1 most deprived,sc1,0.0119940299581018,0.00302549665842717,0.0252670770101525,0.0056802086015967,0.0206004176818656
2013,60-64,men,2,sc0,0.0110043139332476,0.0027684331797235,0.0232593907128069,0.00304785380680555,0.0177256107254518
2013,60-64,men,2,sc1,0.00915663995980012,0.00298428992791011,0.0238979283364453,0.00515023615717013,0.0174978261981484
2013,60-64,men,3,sc0,0.0103626943005181,0.00250546509874868,0.0217735128170954,0.0028515406162465,0.0163945687266732
2013,60-64,men,3,sc1,0.010217130330393,0.00250546509874868,0.0204668132746901,0.00287192118226601,0.0167224549987126
2013,60-64,men,4,sc0,0.00759498538686356,0.00248040248040248,0.017184147418907,0.00262398482912149,0.0145323120077678
2013,60-64,men,4,sc1,0.0082949519946839,0.00244134801173636,0.0175075472995356,0.00258133587105216,0.0149365952193918
2013,60-64,men,5,sc0,0.00886922320550639,0.00210084033613445,0.0149570945514865,0.00224668715674913,0.0130874450415242
2013,60-64,men,5,sc1,0.00871463831403076,0.00210716950628031,0.0162620081589683,0.0022967559500432,0.0134559379251272
2013,60-64,men,6,sc0,0.00674916489523231,0,0.0158262588939445,0.00216595287094203,0.0129338273627765
2013,60-64,men,6,sc1,0.0067950954237636,0,0.0171760154738878,0.00219060395022263,0.0125791224117584
2013,60-64,men,7,sc0,0.00681052165039838,0.000944333996023857,0.0186862865631883,0.0021763015551048,0.0125946400672996
2013,60-64,men,7,sc1,0.00787404626002178,0,0.0187130446058091,0.00221812955665962,0.0125946400672996
2013,60-64,men,8,sc0,0.00722508278289211,0.00202572578327106,0.0156766589948456,0.00218151571863362,0.0133660117721922
2013,60-64,men,8,sc1,0.00663720062847829,0,0.0157618496190089,0.00213596312803709,0.0125863028953229
2013,60-64,men,9,sc0,0.00616039804351493,0,0.0136730201481328,0.00203713549548076,0.0108766233766234
2013,60-64,men,9,sc1,0.00638297872340426,0,0.0136730201481328,0.00203475449585775,0.012101671672979
2013,60-64,men,10 least deprived,sc0,0.00606070500079585,0.000929549902152642,0.0144031826351985,0.00212269243225737,0.0108193520952528
2013,60-64,men,10 least deprived,sc1,0.00590560334805859,0,0.0132363238512035,0.00209609511155592,0.0106114845119813
2013,60-64,women,1 most deprived,sc0,0.00851065542106619,0,0.0213425925925926,0.0028043329815631,0.0160943861152775
2013,60-64,women,1 most deprived,sc1,0.00872100392952212,0,0.0216400546573405,0.00275941188901971,0.0171597633136095
2013,60-64,women,2,sc0,0.00599712281963676,0,0.0174161175363098,0,0.015277811550152
2013,60-64,women,2,sc1,0.00608897126969416,0,0.0183913022562178,0,0.0141363658312811
2013,60-64,women,3,sc0,0.00722908356123818,0,0.0144504553835064,0.00250944549047969,0.0128042881942144
2013,60-64,women,3,sc1,0.00651257419720201,0,0.0149454238587285,0.00250944549047969,0.0127583642152513
2013,60-64,women,4,sc0,0.00590813142437592,0,0.0152934368078339,0,0.0125406264558384
2013,60-64,women,4,sc1,0.00676438289305107,0,0.0154183577719241,0.00195227765726681,0.0132104137473265
2013,60-64,women,5,sc0,0.00453029603406701,0,0.0143152828974314,0.00213219616204691,0.0106906534325889
2013,60-64,women,5,sc1,0.00444446639242663,0,0.0143152828974314,0.00213675213675214,0.0110914127971002
2013,60-64,women,6,sc0,0.0044296842807527,0,0.0131980608044438,0.0020433305541383,0.0105653872672949
2013,60-64,women,6,sc1,0.00446954715247398,0,0.0131980608044438,0.0020433305541383,0.0103649882156855
2013,60-64,women,7,sc0,0.00565528857429162,0,0.0125470957613815,0.00194402295569611,0.00861930240978397
2013,60-64,women,7,sc1,0.00567648848949196,0,0.0132137548452795,0.00192604262589729,0.00975619401657011
2013,60-64,women,8,sc0,0.00563917744329023,0,0.0120055683563748,0.00192641173855047,0.00962537837694309
2013,60-64,women,8,sc1,0.00561272708180195,0,0.0104131470651938,0.00193349060647056,0.00848000563221629
2013,60-64,women,9,sc0,0.0042373642158183,0,0.0115841728066547,0.0016304347826087,0.00850316178616598
2013,60-64,women,9,sc1,0.00421496779924495,0,0.01205413217817,0,0.0083421052631579
2013,60-64,women,10 least deprived,sc0,0.00411967857173162,0,0.010115308484447,0.00184266596764328,0.00814997147010192
2013,60-64,women,10 least deprived,sc1,0.00413654446678359,0,0.00978794540273905,0.00157894736842105,0.00811689518844268
2013,65-69,men,1 most deprived,sc0,0.0216851014285075,0.00976661996943454,0.03892796022635,0.012654234716288,0.0304273014052194
2013,65-69,men,1 most deprived,sc1,0.0206693113620181,0.00926799541152853,0.03892796022635,0.0124769938650307,0.0313698496625326
2013,65-69,men,2,sc0,0.0171823334907889,0.00623892599154968,0.0336484969121625,0.00935347081033982,0.0287876851582922
2013,65-69,men,2,sc1,0.0176393728222997,0.00615200751216459,0.0356467075278956,0.00939562686189373,0.0284981751617341
2013,65-69,men,3,sc0,0.0156494905956113,0.00533000341530055,0.0326007638124202,0.00615008233356857,0.0253023840595856
2013,65-69,men,3,sc1,0.0153139715952796,0.00549316185128159,0.0327425748262193,0.00768344744260975,0.0250495750708215
2013,65-69,men,4,sc0,0.014202158055733,0.00535900440712329,0.0254868549172347,0.00766486451487585,0.020263471510935
2013,65-69,men,4,sc1,0.0143884892086331,0.00512576031563373,0.0245578947368421,0.00720808796466691,0.0205180937314613
2013,65-69,men,5,sc0,0.0116279069767442,0.00235267738506511,0.0245703337170307,0.00653485535516429,0.0199545274208808
2013,65-69,men,5,sc1,0.0120345482772204,0.00320744634124916,0.025822354793272,0.00656311811414866,0.0198281646585174
2013,65-69,men,6,sc0,0.0118476430976431,0.00320613624197002,0.0224279388782775,0.0065358067299396,0.0198719451444646
2013,65-69,men,6,sc1,0.0119154069973742,0.00430913153139762,0.022453694372783,0.0058565112765124,0.0184078726298104
2013,65-69,men,7,sc0,0.0125133745661421,0.00414303758313141,0.0222466544355709,0.00780946011673152,0.0184189440549435
2013,65-69,men,7,sc1,0.0131522048012652,0.00601450413023525,0.0212995932396177,0.00785854616895874,0.0192125364853955
2013,65-69,men,8,sc0,0.010683955803123,0.00198184416934417,0.0202690772616779,0.00430574957723697,0.0171013535820403
